stock_code,total_number_of_shares,market_value,stock_name,listed_market,wel_delete,enterprise_name,enterprise_id,update_time,gics_code,gics_code4 
600025.SH,17663837011.0,104040000000.0,华能水电,1,0,华能澜沧江水电股份有限公司,29216,2021-05-13 00:00:00,551010,55101010
600026.SH,4747596189.0,29957331956.65,中远海能,1,0,中远海运能源运输股份有限公司,29217,2021-05-13 00:00:00,203030,20303010
600026.SH,4747596189.0,29957331956.65,中远海能,1,0,中远海运能源运输股份有限公司,29217,2021-05-13 00:00:00,0,0
600027.SH,9862976653.0,34323158752.44,华电国际,1,0,华电国际电力股份有限公司,29218,2021-05-13 00:00:00,551010,55101010
600028.SH,119725973983.0,538766882924.7,中国石化,1,0,中国石油化工股份有限公司,21791,2021-05-13 00:00:00,101020,10102010
600029.SH,15256008555.0,95655173640.0,南方航空,1,0,中国南方航空股份有限公司,29219,2021-05-13 00:00:00,203020,20302010
600030.SH,12867379814.0,308045072771.07,中信证券,1,0,中信证券股份有限公司,29220,2021-05-13 00:00:00,402030,40203020
600030.SH,12867379814.0,308045072771.07,中信证券,1,0,中信证券股份有限公司,29220,2021-05-13 00:00:00,0,0
600031.SH,8201790196.0,235719450241.97998,三一重工,1,0,三一重工股份有限公司,29221,2021-05-13 00:00:00,201060,20106010
600033.SH,2734598571.0,7656876000.0,福建高速,1,0,福建发展高速公路股份有限公司,29222,2021-05-13 00:00:00,203050,20305020
600035.SH,1620437156.0,5055763929.14,楚天高速,1,0,湖北楚天智能交通股份有限公司,29223,2021-05-13 00:00:00,203050,20305020
600036.SH,25074229059.0,1346235358181.4,招商银行,1,0,招商银行股份有限公司,29224,2021-05-13 00:00:00,401010,40101010
600036.SH,25074229059.0,1346235358181.4,招商银行,1,0,招商银行股份有限公司,29224,2021-05-13 00:00:00,0,0
600037.SH,1411316882.0,13068794330.76,歌华有线,1,0,北京歌华有线电视网络股份有限公司,29225,2021-05-13 00:00:00,502010,50201030
600038.SH,589008412.0,29656573581.960003,中直股份,1,0,中航直升机股份有限公司,29226,2021-05-13 00:00:00,201010,20101010
600039.SH,4805715032.0,32630805073.870003,四川路桥,1,0,四川路桥建设集团股份有限公司,29227,2021-05-13 00:00:00,201030,20103010
600048.SH,11933975503.0,160869989790.72,保利地产,1,0,保利发展控股集团股份有限公司,29228,2021-05-13 00:00:00,601020,60102030
600050.SH,30939900031.0,133350969134.1,中国联通,1,0,中国联合网络通信股份有限公司,29229,2021-05-13 00:00:00,501010,50101020
600050.SH,30939900031.0,133350969134.1,中国联通,1,0,中国联合网络通信股份有限公司,29229,2021-05-13 00:00:00,0,0
600051.SH,310424831.0,2120201600.0,宁波联合,1,0,宁波联合集团股份有限公司,29230,2021-05-13 00:00:00,201070,20107010
600052.SH,834968568.0,3055984962.42,浙江广厦,1,0,浙江广厦股份有限公司,29231,2021-05-13 00:00:00,601020,60102030
600053.SH,430631130.0,7058044224.0,九鼎投资,1,0,昆吾九鼎投资控股股份有限公司,29232,2021-05-13 00:00:00,402030,40203010
600054.SH,729379440.0,7060392979.200001,黄山旅游,1,0,黄山旅游发展股份有限公司,29233,2021-05-13 00:00:00,253010,25301020
600055.SH,535289610.0,7333467658.440001,万东医疗,1,0,北京万东医疗科技股份有限公司,29234,2021-05-13 00:00:00,351010,35101010
600056.SH,1091913564.0,13943736218.699999,中国医药,1,0,中国医药健康产业股份有限公司,29235,2021-05-13 00:00:00,352010,35201010
600057.SH,2125958404.0,14562815073.75,厦门象屿,1,0,厦门象屿股份有限公司,29236,2021-05-13 00:00:00,203010,20301010
600058.SH,1055616737.0,9722230148.77,五矿发展,1,0,五矿发展股份有限公司,29237,2021-05-13 00:00:00,201070,20107010
600059.SH,919273900.0,10838239290.57,古越龙山,1,0,浙江古越龙山绍兴酒股份有限公司,29238,2021-05-13 00:00:00,302010,30201020
600060.SH,1281942361.0,14537226376.420002,海信视像,1,0,海信视像科技股份有限公司,13740,2021-05-13 00:00:00,252010,25201040
600061.SH,4237191074.0,53515723266.42,国投资本,1,0,国投资本股份有限公司,29239,2021-05-13 00:00:00,402030,40203020
600062.SH,1059619128.0,12821391455.900002,华润双鹤,1,0,华润双鹤药业股份有限公司,29240,2021-05-13 00:00:00,352020,35202010
600063.SH,1934397538.0,8762820848.6,皖维高新,1,0,安徽皖维高新材料股份有限公司,29241,2021-05-13 00:00:00,151010,15101010
600064.SH,1235956888.0,12100017933.519999,南京高科,1,0,南京高科股份有限公司,29242,2021-05-13 00:00:00,601020,60102030
600066.SH,2281410987.0,30730606008.34,宇通客车,1,0,郑州宇通客车股份有限公司,29243,2021-05-13 00:00:00,251020,25102010
600067.SH,1492110725.0,4968728714.25,冠城大通,1,0,冠城大通股份有限公司,29244,2021-05-13 00:00:00,601020,60102030
600068.SH,4585931119.0,33614875107.6,葛洲坝,1,0,中国葛洲坝集团股份有限公司,29245,2021-05-13 00:00:00,201030,20103010
600070.SH,515615235.0,3825865044.94,浙江富润,1,0,浙江富润数字科技股份有限公司,101574,2021-05-13 00:00:00,252030,25203030
600071.SH,281137340.0,3626671690.32,凤凰光学,1,0,凤凰光学股份有限公司,29247,2021-05-13 00:00:00,452030,45203015
600072.SH,741471513.0,8363798670.88,中船科技,1,0,中船科技股份有限公司,29248,2021-05-13 00:00:00,201030,20103010
600073.SH,943331201.0,7895682154.240001,上海梅林,1,0,上海梅林正广和股份有限公司,29249,2021-05-13 00:00:00,302020,30202030
600075.SH,1412716735.0,11443005560.220001,新疆天业,1,0,新疆天业股份有限公司,29250,2021-05-13 00:00:00,151010,15101010
600076.SH,1340869751.0,4907583289.55,康欣新材,1,0,康欣新材料股份有限公司,29251,2021-05-13 00:00:00,151050,15105010
600077.SH,1372694743.0,3953360861.7000003,宋都股份,1,0,宋都基业投资股份有限公司,29252,2021-05-13 00:00:00,601020,60102030
600078.SH,653699117.0,1464286022.81,*ST澄星,1,1,江苏澄星磷化工股份有限公司,29253,2021-05-13 00:00:00,151010,15101010
600079.SH,1645124099.0,49041149397.240005,人福医药,1,0,人福医药集团股份公司,29254,2021-05-13 00:00:00,352020,35202010
600080.SH,384564393.0,2541970640.85,金花股份,1,0,金花企业(集团)股份有限公司,29255,2021-05-13 00:00:00,352020,35202010
600081.SH,328301067.0,4120178400.0000005,东风科技,1,0,东风电子科技股份有限公司,29256,2021-05-13 00:00:00,251010,25101010
600082.SH,646115826.0,1880197053.66,海泰发展,1,0,天津海泰科技发展股份有限公司,29257,2021-05-13 00:00:00,601020,60102030
600083.SH,230000000.0,1281100000.0,*ST博信,1,1,江苏博信投资控股股份有限公司,29258,2021-05-13 00:00:00,201030,20103010
600084.SH,1179748402.0,4022942051.3999996,*ST中葡,1,1,中信国安葡萄酒业股份有限公司,29259,2021-05-13 00:00:00,302010,30201020
600085.SH,1460060345.0,41816128288.38,同仁堂,1,0,北京同仁堂股份有限公司,29260,2021-05-13 00:00:00,352020,35202010
600088.SH,406133534.0,5941733615.999999,中视传媒,1,0,中视传媒股份有限公司,29262,2021-05-13 00:00:00,502020,50202010
600089.SH,3633890619.0,45314616025.799995,特变电工,1,0,特变电工股份有限公司,13600,2021-05-13 00:00:00,201040,20104010
600090.SH,1491449381.0,2073114640.8,*ST济堂,1,1,新疆同济堂健康产业股份有限公司,29263,2021-05-13 00:00:00,352010,35201010
600091.SH,459184188.0,1014797055.6800001,*ST明科,1,1,包头明天科技股份有限公司,29264,2021-05-13 00:00:00,151010,15101010
600093.SH,1122447500.0,6656113675.000001,易见股份,1,0,易见供应链管理股份有限公司,29265,2021-05-13 00:00:00,402010,40201040
600094.SH,2475325057.0,9034936458.05,大名城,1,0,上海大名城企业股份有限公司,29266,2021-05-13 00:00:00,601020,60102030
600095.SH,2719861787.0,21187723322.600002,湘财股份,1,0,湘财股份有限公司,101575,2021-05-13 00:00:00,601020,60102030
600096.SH,1822084512.0,17492011319.44,云天化,1,0,云南云天化股份有限公司,29268,2021-05-13 00:00:00,151010,15101030
600097.SH,239111282.0,2209388246.0299997,开创国际,1,0,上海开创国际海洋资源股份有限公司,29269,2021-05-13 00:00:00,302020,30202030
600098.SH,2730725123.0,16438965244.740002,广州发展,1,0,广州发展集团股份有限公司,29270,2021-05-13 00:00:00,551030,55103010
600099.SH,219470592.0,1371691200.0,林海股份,1,0,林海股份有限公司,29271,2021-05-13 00:00:00,251020,25102020
600100.SH,2959040100.0,18050144611.59,同方股份,1,0,同方股份有限公司,29272,2021-05-13 00:00:00,452020,45202030
600101.SH,419158752.0,2330522665.1,明星电力,1,0,四川明星电力股份有限公司,29273,2021-05-13 00:00:00,551010,55101010
600103.SH,2286522260.0,5464788202.589999,青山纸业,1,0,福建省青山纸业股份有限公司,29274,2021-05-13 00:00:00,151050,15105020
600103.SH,2286522260.0,5464788202.589999,青山纸业,1,0,福建省青山纸业股份有限公司,29274,2021-05-13 00:00:00,0,0
600104.SH,11440055919.0,236122754186.65,上汽集团,1,0,上海汽车集团股份有限公司,13745,2021-05-13 00:00:00,251020,25102010
600105.SH,1373368238.0,5053995117.78,永鼎股份,1,0,江苏永鼎股份有限公司,29275,2021-05-13 00:00:00,452010,45201020
600106.SH,1324028727.0,3521916414.3,重庆路桥,1,0,重庆路桥股份有限公司,29276,2021-05-13 00:00:00,203050,20305020
600107.SH,356435643.0,2520000000.0,美尔雅,1,0,湖北美尔雅股份有限公司,29277,2021-05-13 00:00:00,252030,25203010
600108.SH,1933625597.0,5665523002.110001,亚盛集团,1,0,甘肃亚盛实业(集团)股份有限公司,29278,2021-05-13 00:00:00,302020,30202010
600109.SH,3032201209.0,35082567996.0,国金证券,1,0,国金证券股份有限公司,29279,2021-05-13 00:00:00,402030,40203020
600110.SH,1370286876.0,9934579852.65,诺德股份,1,0,诺德投资股份有限公司,29280,2021-05-13 00:00:00,201040,20104010
600111.SH,3512473346.0,75131804880.0,北方稀土,1,0,中国北方稀土(集团)高科技股份有限公司,29281,2021-05-13 00:00:00,151040,15104020
600112.SH,534306493.0,758715220.54,*ST天成,1,1,贵州长征天成控股股份有限公司,29282,2021-05-13 00:00:00,201040,20104010
600113.SH,412101243.0,2530301634.0,浙江东日,1,0,浙江东日股份有限公司,29283,2021-05-13 00:00:00,255010,25501010
600114.SH,609960302.0,4678395523.23,东睦股份,1,0,东睦新材料集团股份有限公司,29284,2021-05-13 00:00:00,201060,20106020
600115.SH,16506976200.0,84845857671.54001,东方航空,1,0,中国东方航空股份有限公司,29285,2021-05-13 00:00:00,203020,20302010
600116.SH,1907845953.0,16979828987.519999,三峡水利,1,0,重庆三峡水利电力(集团)股份有限公司,29286,2021-05-13 00:00:00,551010,55101010
600117.SH,1007958491.0,4535813213.68,西宁特钢,1,0,西宁特殊钢股份有限公司,29287,2021-05-13 00:00:00,151040,15104050
600118.SH,1182890795.0,34824305025.75,中国卫星,1,0,中国东方红卫星股份有限公司,29288,2021-05-13 00:00:00,201010,20101010
600119.SH,383671899.0,3046354885.8,ST长投,1,1,长发集团长江投资实业股份有限公司,29289,2021-05-13 00:00:00,203040,20304020
600120.SH,2239833784.0,12587865870.300001,浙江东方,1,0,浙江东方金融控股集团股份有限公司,29290,2021-05-13 00:00:00,402010,40201020
600121.SH,1176259397.0,7139894542.679999,郑州煤电,1,0,郑州煤电股份有限公司,29291,2021-05-13 00:00:00,101020,10102050
600122.SH,1158258350.0,1540483605.5000002,*ST宏图,1,1,江苏宏图高科技股份有限公司,29292,2021-05-13 00:00:00,255040,25504020
600123.SH,1104790123.0,8053920000.0,兰花科创,1,0,山西兰花科技创业股份有限公司,29293,2021-05-13 00:00:00,101020,10102050
600125.SH,1295440624.0,6710382432.36,铁龙物流,1,0,中铁铁龙集装箱物流股份有限公司,29294,2021-05-13 00:00:00,203040,20304010
600126.SH,3282135747.0,19824099917.21,杭钢股份,1,0,杭州钢铁股份有限公司,29295,2021-05-13 00:00:00,151040,15104050
600127.SH,618202305.0,6225297214.6,金健米业,1,0,金健米业股份有限公司,29296,2021-05-13 00:00:00,302020,30202010
600128.SH,244920437.0,1636068525.0,弘业股份,1,0,江苏弘业股份有限公司,29297,2021-05-13 00:00:00,255010,25501010
600129.SH,572613857.0,8720909051.04,太极集团,1,0,重庆太极实业(集团)股份有限公司,29298,2021-05-13 00:00:00,352020,35202010
600130.SH,770278931.0,2595840000.0,波导股份,1,0,宁波波导股份有限公司,29299,2021-05-13 00:00:00,452010,45201020
600131.SH,1195394544.0,16496444707.2,国网信通,1,0,国网信息通信股份有限公司,29300,2021-05-13 00:00:00,451020,45102010
600132.SH,504000465.0,76114150309.45999,重庆啤酒,1,0,重庆啤酒股份有限公司,29301,2021-05-13 00:00:00,302010,30201010
600133.SH,805412516.0,4510310091.84,东湖高新,1,0,武汉东湖高新集团股份有限公司,29302,2021-05-13 00:00:00,601020,60102030
600135.SH,551542164.0,3458169368.75,乐凯胶片,1,0,乐凯胶片股份有限公司,29303,2021-05-13 00:00:00,252020,25202010
600136.SH,610876262.0,4624333307.93,当代文体,1,0,武汉当代明诚文化体育集团股份有限公司,29304,2021-05-13 00:00:00,502020,50202010
600137.SH,97070955.0,1287160865.12,浪莎股份,1,0,四川浪莎控股股份有限公司,29305,2021-05-13 00:00:00,252030,25203030
600138.SH,721931810.0,8215584000.0,中青旅,1,0,中青旅控股股份有限公司,29306,2021-05-13 00:00:00,253010,25301020
600139.SH,678437770.0,1356875541.3999999,ST西源,1,1,四川西部资源控股股份有限公司,29307,2021-05-13 00:00:00,402010,40201040
600141.SH,1092235659.0,17421158762.91,兴发集团,1,0,湖北兴发化工集团股份有限公司,29308,2021-05-13 00:00:00,151010,15101010
600143.SH,2493924652.0,52347478456.619995,金发科技,1,0,金发科技股份有限公司,29309,2021-05-13 00:00:00,0,0
600145.SH,1479804165.0,1953341497.8,*ST新亿,1,1,新疆亿路万源实业控股股份有限公司,0,2021-05-13 00:00:00,201070,20107010
600146.SH,493036012.0,803648700.0,*ST环球,1,1,商赢环球股份有限公司,29310,2021-05-13 00:00:00,252030,25203010
600148.SH,142168599.0,1851035166.0,长春一东,1,0,长春一东离合器股份有限公司,29311,2021-05-13 00:00:00,251010,25101010
600149.SH,381512882.0,2144102400.0,廊坊发展,1,0,廊坊发展股份有限公司,29312,2021-05-13 00:00:00,201070,20107010
600150.SH,4495042161.0,80011750480.62001,中国船舶,1,0,中国船舶工业股份有限公司,29313,2021-05-13 00:00:00,201060,20106020
600151.SH,1480313545.0,13367231314.84,航天机电,1,0,上海航天汽车机电股份有限公司,29314,2021-05-13 00:00:00,452030,45203010
600152.SH,452028329.0,3543902105.52,维科技术,1,0,维科技术股份有限公司,29315,2021-05-13 00:00:00,452030,45203010
600153.SH,2863552530.0,23080233391.800003,建发股份,1,0,厦门建发股份有限公司,29316,2021-05-13 00:00:00,201070,20107010
600155.SH,1770265332.0,17047655150.4,华创阳安,1,0,华创阳安股份有限公司,29317,2021-05-13 00:00:00,402030,40203020
600156.SH,402110702.0,1467704062.3,华升股份,1,0,湖南华升股份有限公司,29318,2021-05-13 00:00:00,252030,25203030
600157.SH,21966715962.0,38881087253.75,永泰能源,1,0,永泰能源股份有限公司,29319,2021-05-13 00:00:00,551010,55101010
600158.SH,959513066.0,10650595043.699999,中体产业,1,0,中体产业集团股份有限公司,29320,2021-05-13 00:00:00,601020,60102030
600159.SH,843283283.0,2108208209.28,大龙地产,1,0,北京市大龙伟业房地产开发股份有限公司,29321,2021-05-13 00:00:00,601020,60102030
600160.SH,2690875064.0,24567689337.1,巨化股份,1,0,浙江巨化股份有限公司,29322,2021-05-13 00:00:00,151010,15101010
600161.SH,1406526082.0,46907644848.4,天坛生物,1,0,北京天坛生物制品股份有限公司,29323,2021-05-13 00:00:00,352010,35201010
600162.SH,3328869474.0,6757605033.76,香江控股,1,0,深圳香江控股股份有限公司,29324,2021-05-13 00:00:00,601020,60102030
600163.SH,1671216232.0,7804579804.559999,中闽能源,1,0,中闽能源股份有限公司,29325,2021-05-13 00:00:00,551010,55101010
600165.SH,709127448.0,4006570083.7499995,新日恒力,1,0,宁夏新日恒力钢丝绳股份有限公司,29326,2021-05-13 00:00:00,151010,15101010
600166.SH,6372878445.0,24854225937.66,福田汽车,1,0,北汽福田汽车股份有限公司,29327,2021-05-13 00:00:00,251020,25102010
600167.SH,2324562788.0,20432906911.75,联美控股,1,0,联美量子股份有限公司,29328,2021-05-13 00:00:00,551030,55103010
600168.SH,707494926.0,4839265299.440001,武汉控股,1,0,武汉三镇实业控股股份有限公司,29329,2021-05-13 00:00:00,551040,55104010
600169.SH,3319018019.0,7832882524.999999,太原重工,1,0,太原重工股份有限公司,29330,2021-05-13 00:00:00,201060,20106010
600170.SH,8965807367.0,26000841365.760002,上海建工,1,0,上海建工集团股份有限公司,29331,2021-05-13 00:00:00,201030,20103010
600171.SH,719958999.0,11843325547.480001,上海贝岭,1,0,上海贝岭股份有限公司,29332,2021-05-13 00:00:00,453010,45301020
600172.SH,1379088905.0,8826168993.12,黄河旋风,1,0,河南黄河旋风股份有限公司,29333,2021-05-13 00:00:00,151040,15104020
600173.SH,729312041.0,3610094606.6,卧龙地产,1,0,卧龙地产集团股份有限公司,29334,2021-05-13 00:00:00,601020,60102030
600176.SH,3502306849.0,58663639720.75001,中国巨石,1,0,中国巨石股份有限公司,29335,2021-05-13 00:00:00,151010,15101010
