,macroeconomic_policy_factor,public_opinion_factor,foreign_shareholder_factor,institution_expectation_factor,price_volume_factor,financial_factor,mutual_fund_factor,total_factor,name,update_date
sh688981,0.0,0.0,0.0,0.07749745825795329,0.10414193710104383,0.08361295532294344,0.0,0.26525235068194053,中芯国际,20210310
sh605111,0.0,0.0,0.0,0.09395140063656365,0.11030687350059899,0.06098230809830885,0.0,0.2652405822354715,新洁能,20210310
sz000408,0.0,0.08011324859100676,0.0,0.012193940814548667,0.10233289941433607,0.07047672545153001,0.0,0.2651168142714215,*ST藏格,20210310
sz002174,0.05728174950331393,0.0,0.0,0.027046840724156695,0.0890479716735435,0.09165202685122914,0.0,0.2650285887522433,游族网络,20210310
sz300063,0.0,0.07740960432239376,0.0,0.0,0.06405764798291025,0.12353381741259656,0.0,0.26500106971790055,天龙集团,20210310
sz002985,0.010649485403514935,0.0,0.0,0.1082640012399422,0.06757664148542569,0.07846728655591122,0.0,0.26495741468479406,北摩高科,20210310
sz002540,0.0,0.10558442354267678,0.0,0.0,0.07968281363719833,0.07966379152069068,0.0,0.2649310287005658,亚太科技,20210310
sh600346,0.0,0.0,0.0,0.044395198648633866,0.13705422262223244,0.08344193291402331,2.3715292728445327e-05,0.26491506947761806,恒力石化,20210310
sh600340,0.0,0.0,0.0,0.04325595654661658,0.137115557054315,0.08432809105943362,0.0,0.2646996046603652,华夏幸福,20210310
sh600055,0.017343193949633972,0.0,0.0,0.03307713972168379,0.14211128557127004,0.0719722068891534,0.0,0.26450382613174117,万东医疗,20210310
sz300673,0.0,0.0,0.0,0.10745649021703625,0.03982195829133112,0.11712887151326026,0.0,0.2644073200216276,佩蒂股份,20210310
sh600371,0.0066781760603189435,0.0,0.0,0.015485809816581762,0.13662459348502268,0.10553723464756369,0.0,0.26432581400948707,万向德农,20210310
sz300777,0.009320145486693588,0.0,0.0,0.1263841446944482,0.03365701597452541,0.09254627313852382,0.002348929806752106,0.2642565091009431,中简科技,20210310
sz000605,0.0,0.07499055418731895,0.0,0.0,0.09996483791117727,0.08921529050133165,0.0,0.2641706825998279,渤海股份,20210310
sz002022,0.0,0.017929430412907378,0.0,0.013837812741002539,0.09278697104326004,0.13950459998904852,0.0,0.26405881418621846,科华生物,20210310
sz000949,0.0,0.0674488096485563,0.0,0.0,0.0944279680554133,0.10213325966051771,0.0,0.2640100373644873,新乡化纤,20210310
sh600810,0.0,0.0,0.0,0.036116011560051904,0.12915549223885847,0.0987209756005556,0.0,0.26399247939946596,神马股份,20210310
sz000430,0.0,0.07897487205685391,0.0,0.0,0.10193638392303465,0.08278335910918862,0.0,0.26369461508907716,张家界,20210310
sh688595,0.0,0.0,0.0,0.0972930802414568,0.10474131119958399,0.06158239314338041,0.0,0.2636167845844212,芯海科技,20210310
sz000541,0.0,0.08793958726330761,0.0,0.0,0.1010939730351762,0.07454439587696926,0.0,0.2635779561754531,佛山照明,20210310
sz300114,0.03439936250279891,0.0,0.0,0.06253070513104247,0.062447080331264115,0.10413796651177598,0.0,0.2635151144768815,中航电测,20210310
sh688065,0.0,0.0,0.0,0.0700866781411934,0.10839213423719052,0.08503597061565694,0.0,0.26351478299404085,凯赛生物,20210310
sz300724,0.020285538279443027,0.0,0.0,0.09526573590447536,0.036873898783899205,0.110031093322799,0.0010214929120065885,0.2634777592026232,捷佳伟创,20210310
sh600216,0.018271158441757907,0.0,0.0,0.0,0.13927622494279515,0.10228541013391686,0.0036390263367923263,0.26347181985526225,浙江医药,20210310
sh600256,0.0,0.0,0.0,0.030238532389072686,0.13858453913987698,0.09460211432907391,0.0,0.26342518585802355,广汇能源,20210310
sh600566,0.015471852984987355,0.0,0.0,0.01040568866870738,0.13364399792090753,0.10359278901365766,0.0,0.26311432858825995,济川药业,20210310
sz002648,0.0066781760603189435,0.0,0.0,0.11147066767673518,0.07673273505151704,0.06799718351015416,0.0002192642366487737,0.26309802653537406,卫星石化,20210310
sz300233,0.0,0.0,0.0,0.10118472094997434,0.05846543329815083,0.10326282567367555,0.0,0.26291297992180074,金城医药,20210310
sh600061,0.0,0.0,0.0,0.009624968919892896,0.14199020392567352,0.11118471347932979,0.0,0.2627998863248962,国投资本,20210310
sz000088,0.0,0.09277768753345722,0.0,0.0,0.10289130430943948,0.06710369604932234,0.0,0.2627726878922191,盐 田 港,20210310
sh600056,0.0,0.0,0.0,0.0,0.1420911078648487,0.12064253015879839,0.0,0.2627336380236471,中国医药,20210310
sh688396,0.0,0.0,0.0,0.06423371738757011,0.10575163663618614,0.09269448993116954,0.0,0.2626798439549258,华润微,20210310
sz002092,0.0,0.0,0.0,0.08589885729671842,0.091078684213961,0.085552564838558,0.0,0.2625301063492374,中泰化学,20210310
sz000716,0.0,0.0739944747199352,0.0,0.0,0.09809110324787419,0.09042454322268559,0.0,0.262510121190495,黑芝麻,20210310
sz000630,0.0,0.07555974245439537,0.0,0.01929995992666852,0.09946865566131056,0.0680768381232958,0.0,0.26240519616567026,铜陵有色,20210310
sh603610,0.009962667981980478,0.0,0.0,0.0,0.1154760773842031,0.12240868719906972,0.01455121816103051,0.2623986507262838,麒盛科技,20210310
sz300012,0.017450300785495334,0.0,0.0,0.08498668008339008,0.06563183524963132,0.09427594624524963,0.0,0.26234476236376636,华测检测,20210310
sz000996,0.0,0.09804267900391415,0.0,0.0,0.0935238473663502,0.07071916920687647,0.0,0.2622856955771408,中国中期,20210310
sz002990,0.02129897080702987,0.0,0.0,0.08547003424319422,0.06742162493473794,0.08805807378842434,0.0,0.2622487037733864,盛视科技,20210310
sh600098,0.0,0.0004268912003073185,0.0,0.0,0.14134380746550115,0.12040967973371923,0.0,0.2621803783995277,广州发展,20210310
sh600528,0.0066781760603189435,0.0,0.0,0.025457462531568872,0.13428334209694695,0.09576132488804336,0.0,0.2621803055768781,中铁工业,20210310
sh601186,0.006110178679360053,0.0,0.0,0.03534577355746165,0.1251973746986591,0.09550828844600705,0.0,0.26216161538148786,中国铁建,20210310
sh600513,0.0,0.0,0.0,0.0,0.1345511069142722,0.12752736669103193,0.0,0.2620784736053041,联环药业,20210310
sh603158,0.0,0.0,0.0,0.03916705897071544,0.11978640313600195,0.10302452425438605,0.0,0.2619779863611035,腾龙股份,20210310
sz002202,0.017788048949454932,0.0,0.0,0.04415876148771594,0.08833926550968574,0.11168195268546847,0.0,0.2619680286323251,金风科技,20210310
sh600202,0.0,0.0,0.0,0.0,0.13949973548756286,0.12243361026927309,0.0,0.26193334575683597,哈空调,20210310
sz300146,0.01529530620549277,0.0,0.0,0.06742076625566512,0.06137382337194235,0.11780337008779498,0.0,0.26189326592089524,汤臣倍健,20210310
sz002416,0.0,0.0,0.0,0.09440093792919023,0.08290113080468425,0.08453040935599374,0.0,0.2618324780898682,爱施德,20210310
sz002184,0.0,0.0,0.0,0.06852388183153241,0.08879527112300056,0.1043333412447754,0.0,0.26165249419930836,海得控制,20210310
sz002206,0.0,0.0,0.0,0.08202951247202887,0.08823772895773588,0.09133765916563204,0.0,0.26160490059539676,海 利 得,20210310
sh601319,0.008719061204312756,0.0,0.0,0.060758407983030276,0.12466716115498422,0.06741213525616482,0.0,0.26155676559849206,中国人保,20210310
sh601200,0.0,0.0,0.0,0.030629811925412073,0.1250914070138214,0.10580789801151949,0.0,0.261529116950753,上海环境,20210310
sz002038,0.027990021251682907,0.06730651258178721,0.0,0.0,0.09239254216208091,0.07377368964105759,0.0,0.2614627656366086,双鹭药业,20210310
sz002353,0.0066781760603189435,0.0,0.0,0.07954391091459873,0.0845306432101342,0.09025371460925313,0.0004287444547457875,0.2614351892490508,杰瑞股份,20210310
sh600489,0.0,0.0,0.0,0.03649191244593343,0.1349832208454881,0.08991290685378046,0.0,0.261388040145202,中金黄金,20210310
sz002626,0.0,0.0,0.0,0.05947160439616263,0.0773460279074125,0.12454177400096957,0.0,0.2613594063045447,金达威,20210310
sz002047,0.0,0.05222302350426195,0.0,0.0,0.09217023204718909,0.11689109557779265,0.0,0.2612843511292437,宝鹰股份,20210310
sz000070,0.0,0.0021344560015365923,0.0,0.08248346472890698,0.10293776580681561,0.07365590136042795,0.0,0.2612115878976871,特发信息,20210310
sz002458,0.0,0.0,0.0,0.07931993376003214,0.08181147385032458,0.10000155356050115,0.0,0.2611329611708579,益生股份,20210310
sh601311,0.0,0.0,0.0,0.06231948063446925,0.124709612856102,0.07405977284799983,0.0,0.2610888663385711,骆驼股份,20210310
sh603931,0.0,0.0,0.0,0.08543895977630496,0.11164878736472936,0.06396642666773654,0.0,0.2610541738087709,格林达,20210310
sh601607,0.005229943426775229,0.0,0.0,0.0357154202999532,0.12390199016610745,0.09613496349756882,0.0,0.26098231739040473,上海医药,20210310
sh600729,0.0,0.0,0.0,0.051621091013567044,0.13067921912433708,0.07867787555832317,0.0,0.2609781856962273,重庆百货,20210310
sz000158,0.016715459762655076,0.07328298938608967,0.0,0.0,0.10261230261178025,0.06835234786054008,0.0,0.26096309962106506,常山北明,20210310
sz300244,0.0308394284375284,0.0,0.0,0.03869722258825799,0.05807379686026841,0.13328791933580186,0.0,0.26089836722185666,迪安诊断,20210310
sz000007,0.0,0.07214461285193684,0.0,0.0,0.10400336612452624,0.0847328536816452,0.0,0.26088083265810824,全新好,20210310
sz300075,0.026587348751356512,0.0,0.0,0.07883595720358204,0.06366672520127699,0.09178097836268048,0.0,0.260871009518896,数字政通,20210310
sz300699,0.01781722857823725,0.0,0.0,0.09734188169452761,0.038299928395845416,0.10733811307760915,0.0,0.2607971517462194,光威复材,20210310
sh688310,0.0,0.0,0.0,0.0,0.10646050810487187,0.1366406540006905,0.01762924838013052,0.2607304104856929,迈得医疗,20210310
sz002459,0.010649485403514935,0.0,0.0,0.06427553980160676,0.08178477194431294,0.10400786739156272,0.0,0.2607176645409973,晶澳科技,20210310
sz000584,0.0,0.0785479808565466,0.0,0.0,0.10036552706772867,0.08175057319172312,0.0,0.26066408111599837,哈工智能,20210310
sh600475,0.0066781760603189435,0.0,0.0,0.0,0.1352299066655136,0.11875517058897661,0.0,0.26066325331480916,华光环能,20210310
sh605108,0.010649485403514935,0.0,0.0,0.048423865550315276,0.11032930307504933,0.09125265067340643,0.0,0.260655304702286,同庆楼,20210310
sz300573,0.0,0.0,0.0,0.11476131294638212,0.04488324561743619,0.09980533145102055,0.0011093464357155986,0.26055923645055445,兴齐眼药,20210310
sz000572,0.0,0.07100623631778398,0.0,0.0,0.10048321142597026,0.08906741516563171,0.0,0.26055686290938596,ST海马,20210310
sz000852,0.0,0.029740086954743186,0.0,0.053204654284562676,0.09598007161725287,0.08162731929729178,0.0,0.26055213215385054,石化机械,20210310
sz300019,0.0,0.0,0.0,0.08204328297906273,0.06540904789618056,0.11309187734908246,0.0,0.2605442082243258,硅宝科技,20210310
sz000727,0.0,0.057630312041488004,0.0,0.0,0.0978525086658003,0.1027540727669025,0.0023026030525993106,0.26053949652679015,*ST东科,20210310
sz000673,0.0,0.08537824006146369,0.0,0.0,0.09885244554720067,0.07618586684564652,0.0,0.26041655245431083,*ST当代,20210310
sz300053,0.023587038756585528,0.08054013979131408,0.0,0.0245286386282455,0.06434940706022671,0.06740784732863127,0.0,0.2604130715650031,欧比特,20210310
sh603896,0.0,0.0,0.0,0.042390623300343135,0.11213888853975816,0.10586844950837664,0.0,0.2603979613484779,寿仙谷,20210310
sz002542,0.0,0.11696818888420525,0.0,0.0,0.0796284020735382,0.06376348624381127,0.0,0.26036007720155474,中化岩土,20210310
sz300332,0.00713856354594,0.0,0.0,0.10315734103214214,0.05483595424572523,0.0951859576093446,0.0,0.260317816433152,天壕环境,20210310
sh601166,0.005229943426775229,0.0,0.0,0.06181595516080033,0.1253033050636206,0.06790828043293577,0.0,0.26025748408413196,兴业银行,20210310
sz000883,0.0,0.03116305762243425,0.0,0.006812683780523384,0.09556921547369594,0.12668733102766053,0.0,0.2602322879043141,湖北能源,20210310
sz000999,0.013506417247923782,0.06588354191409616,0.0,0.02412430322430137,0.09345031490337495,0.06326462102164562,0.0,0.2602291983113419,华润三九,20210310
sz002120,0.02038439711477173,0.0,0.0,0.045609041686092644,0.09037989816695682,0.10282959288413687,0.001016673917794528,0.26021960376975256,韵达股份,20210310
sz000019,0.009962667981980478,0.05521126190641319,0.0,0.0,0.10379532939302634,0.09123463879991309,0.0,0.2602038980813331,深粮控股,20210310
sz002891,0.0,0.0,0.0,0.1068749067087466,0.07016703196655406,0.08295714274521117,0.0,0.2599990814205118,中宠股份,20210310
sh600613,0.0,0.0,0.0,0.0,0.13273451128451483,0.12717290103949674,0.0,0.2599074123240116,神奇制药,20210310
sz002240,0.0,0.0,0.0,0.11837994599775199,0.08739719826549396,0.05411259572706319,0.0,0.2598897399903091,盛新锂能,20210310
sz300138,0.0,0.0,0.0,0.07992405413712517,0.061643810683685456,0.11830247619606564,0.0,0.2598703410168763,晨光生物,20210310
sh600037,0.01507767227516714,0.0,0.0,0.03292412571695377,0.14229283880265634,0.06956678201063149,0.0,0.25986141880540875,歌华有线,20210310
sh601998,0.005229943426775229,0.0,0.0,0.04803366902722982,0.12198024347484804,0.08447687367612705,0.0,0.25972072960498016,中信银行,20210310
sz300674,0.017438122408625512,0.0,0.0,0.10775796909143821,0.039764988586769495,0.09179674646364207,0.0029574855907162695,0.2597153121411916,宇信科技,20210310
sz300196,0.0,0.0,0.0,0.10272555808279407,0.05972904287382238,0.09712564732518343,0.0,0.2595802482817999,长海股份,20210310
sh603056,0.0,0.0,0.0,0.035602502482337844,0.12099300202281937,0.10292188549249878,0.0,0.259517389997656,德邦股份,20210310
sz000631,0.0,0.061187738710715645,0.0,0.0,0.09944499414543063,0.09887751990351182,0.0,0.2595102527596581,顺发恒业,20210310
sz300737,0.0,0.0,0.0,0.098355411610912,0.03616107688478002,0.12490809268500105,0.0,0.2594245811806931,科顺股份,20210310
sh601688,0.0,0.0,0.0,0.06658938221327906,0.12351865825527475,0.0692333888978453,2.3664703719942242e-05,0.2593650940701191,华泰证券,20210310
sh603303,0.013356352120637887,0.0,0.0,0.048925686111037286,0.11831402873436474,0.07872626003526269,0.0,0.2593223270013026,得邦照明,20210310
sz300655,0.0,0.0,0.0,0.10385688503648512,0.04082797272972577,0.11450202330086613,0.0,0.259186881067077,晶瑞股份,20210310
sh603327,0.009962667981980478,0.0,0.0,0.01496870950605168,0.11794466521518082,0.10286518707255006,0.013384739213305703,0.2591259689890687,福蓉科技,20210310
sz002690,0.03459440407287897,0.0,0.0,0.06898231368924854,0.07557985795507088,0.07892389611497334,0.0009337166361187208,0.2590141884682905,美亚光电,20210310
sz300476,0.04191112419252528,0.0,0.0,0.06034116658177445,0.04919869491299442,0.10628695667163805,0.001126943701009601,0.2588648860599418,胜宏科技,20210310
sz300482,0.0377120585786056,0.0,0.0,0.07427894227918841,0.048940052830884,0.09705342086249498,0.0008541880642393077,0.2588386626154123,万孚生物,20210310
sh600467,0.0,0.0,0.0,0.027073353709703277,0.13531209727275717,0.09644242946464718,0.0,0.2588278804471076,好当家,20210310
sh600886,0.0,0.0,0.0,0.03931628099925909,0.1277086010102978,0.09175274161118456,0.0,0.25877762362074147,国投电力,20210310
sh688286,0.0,0.0,0.0,0.08847646456040156,0.10666586175501266,0.06361699901300043,0.0,0.25875932532841467,敏芯股份,20210310
sh601900,0.02924548145065454,0.0,0.0,0.03710170651655916,0.12260087227618287,0.06976929989039896,0.0,0.25871736013379554,南方传媒,20210310
sz002059,0.010649485403514935,0.042262228830424534,0.0,0.009246521764482691,0.09187331581890155,0.10466627079966456,0.0,0.25869782261698826,云南旅游,20210310
sz300379,0.021325152626866448,0.0,0.0,0.1182915217975805,0.05313736052035654,0.06434368051231139,0.0014056834009645676,0.25850339885807944,东方通,20210310
sh603368,0.0,0.0,0.0,0.0333240252744705,0.11737875299314733,0.10775463397464997,0.0,0.2584574122422678,柳药股份,20210310
sh603733,0.0,0.0,0.0,0.05819511384115426,0.11382424020513306,0.08020252587437299,0.006057905991900989,0.2582797859125613,仙鹤股份,20210310
sz300285,0.010186538845120255,0.0,0.0,0.09096335740354847,0.056589497452854944,0.10051840925184398,0.0,0.25825780295336764,国瓷材料,20210310
sh603855,0.0,0.0,0.0,0.03787645813634526,0.11276118718012422,0.10761418609244107,0.0,0.25825183140891056,华荣股份,20210310
sh603198,0.006752791780674597,0.0,0.0,0.05199502387975661,0.11926765906094246,0.08010529519305731,0.0,0.258120769914431,迎驾贡酒,20210310
sh600157,0.0,0.0,0.0,0.02339543029731316,0.14031140103812603,0.09429875268413261,0.0,0.2580055840195718,ST永泰,20210310
sh603596,0.009962667981980478,0.0,0.0,0.07595044994315694,0.11573935990988907,0.056305501629463205,0.0,0.2579579794644897,伯特利  ,20210310
sh600879,0.010321076792049584,0.0,0.0,0.042705526218006946,0.1278556884197121,0.07706248962324648,0.0,0.2579447810530151,航天电子,20210310
sz003006,0.0,0.0,0.0,0.08354569223815647,0.06695470526359998,0.1073576276297124,0.0,0.2578580251314688,百亚股份,20210310
sz002643,0.013475251240979482,0.0,0.0,0.08839792709971182,0.07687243962742557,0.0782727090638355,0.0007990768584362902,0.25781740389038865,万润股份,20210310
sh600383,0.0,0.0,0.0,0.06085948409311274,0.1363993473975366,0.060543670861016426,0.0,0.25780250235166574,金地集团,20210310
sh600177,0.006752791780674597,0.0,0.0,0.0,0.1399666530169136,0.1110589836189696,0.0,0.2577784284165578,雅戈尔,20210310
sz300770,0.05709583430794052,0.0,0.0,0.07604203556052891,0.03409505218091921,0.09045030845873404,0.0,0.2576832305081227,新媒股份,20210310
sh600636,0.019925335963960955,0.0,0.0,0.020422891231141268,0.13238247165133457,0.0848864283438706,0.0,0.2576171271903074,国新文化,20210310
sh600585,0.0,0.0,0.0,0.03958569061237016,0.13327222530658192,0.08464085195119583,8.474839735672349e-05,0.25758351626750464,海螺水泥,20210310
sh600155,0.0,0.0,0.0,0.035985471786340636,0.14035193935540202,0.08117292717200168,0.0,0.25751033831374437,华创阳安,20210310
sz000039,0.0,0.08922026086422956,0.0,0.017695666101404408,0.10340177634429812,0.047181162156810945,0.0,0.25749886546674305,中集集团,20210310
sz000557,0.010649485403514935,0.04482357603226845,0.0,0.0,0.10078884207197099,0.10123684137962513,0.0,0.2574987448873795,西部创业,20210310
sz000835,0.0,0.08011324859100678,0.0,0.0,0.0961730671009109,0.08117759848446636,0.0,0.25746391417638403,*ST长动,20210310
sz000833,0.0,0.0674488096485563,0.0,0.0,0.09619717596427316,0.0937497702399312,0.0,0.25739575585276064,粤桂股份,20210310
sz000028,0.0,0.0,0.0,0.038183297803840756,0.10363337269758671,0.11536501060323462,0.0,0.2571816811046621,国药一致,20210310
sh603738,0.0,0.0,0.0,0.04969647847550739,0.11378003934145751,0.09277908849761883,0.0008906533945505525,0.2571462597091343,泰晶科技,20210310
